浙江卫视4K,#http://101.35.240.114:88/live.php?id=浙江卫视4K
熊猫频道3,http://hlsztemgsplive.miguvideo.com:8080/envivo_x/2018/SD/xiongmao03/1000/index.m3u8?msisdn=20260207000214d4c17b9b00b0417cbf0c4ca6672d8db6&mdspid=&spid=699004&netType=0&sid=2200200738&pid=2028597139&timestamp=20260207000214&Channel_ID=0116_2600000900-99000-201600010010027&ProgramID=608934619&ParentNodeID=-99&assertID=2200200738&client_ip=218.28.233.106&SecurityKey=20260207000214&promotionId=&mvid=2200200738&mcid=500020&playurlVersion=WX-A1-9.1.1.3-RELEASE&userid=&jmhm=&videocodec=h264&appCode=miguvideo_android&bean=mgspad&tid=android&conFee=0&encrypt=7ce42edbaa5ab35889018b7fea4362d4
大秦赋,http://www.douzhicloud.site:35455/huya/23903130
江苏教育 (576p) [Not 24/7],http://183.207.248.71/gitv/live1/G_JSJY/G_JSJY
http://119.131.24.84:9003/udp/239.77.0.130:5146
#EXTINF:-1,tvg-name="深圳都市频道" group-title="其他", 深圳都市频道
熊猫频道4,http://hlsztemgsplive.miguvideo.com:8080/envivo_x/2018/SD/xiongmao04/1000/index.m3u8?msisdn=20260207000215eab389dd1da64ac5afa83a028cde4426&mdspid=&spid=699004&netType=0&sid=2200200771&pid=2028597139&timestamp=20260207000215&Channel_ID=0116_2600000900-99000-201600010010027&ProgramID=608934721&ParentNodeID=-99&assertID=2200200771&client_ip=218.28.233.106&SecurityKey=20260207000215&promotionId=&mvid=2200200771&mcid=500020&playurlVersion=WX-A1-9.1.1.3-RELEASE&userid=&jmhm=&videocodec=h264&appCode=miguvideo_android&bean=mgspad&tid=android&conFee=0&encrypt=9c7067b6d88922832fbc5aae88465284
永夜星河,http://www.douzhicloud.site:35455/huya/23734169
江苏综艺 (576p) [Not 24/7],http://183.207.248.71/gitv/live1/G_JSZY/G_JSZY
http://119.131.24.84:9003/udp/239.77.1.34:5146
#EXTINF:-1,tvg-name="深圳都市频道高清" group-title="其他", 深圳都市频道高清
熊猫频道5,http://hlsztemgsplive.miguvideo.com:8080/envivo_x/2018/SD/xiongmao05/1000/index.m3u8?msisdn=20260207000215ff4fbcab46684c21b7618f4f690c98fe&mdspid=&spid=699004&netType=0&sid=2200200791&pid=2028597139&timestamp=20260207000215&Channel_ID=0116_2600000900-99000-201600010010027&ProgramID=608935104&ParentNodeID=-99&assertID=2200200791&client_ip=218.28.233.106&SecurityKey=20260207000215&promotionId=&mvid=2200200791&mcid=500020&playurlVersion=WX-A1-9.1.1.3-RELEASE&userid=&jmhm=&videocodec=h264&appCode=miguvideo_android&bean=mgspad&tid=android&conFee=0&encrypt=83c7c5fcadf82decb5ebb9321f582ea2
流水迢迢,http://www.douzhicloud.site:35455/huya/23865036
江西卫视 (1080p),http://39.134.115.163:8080/PLTV/88888910/224/3221225705/index.m3u8
http://119.131.24.84:9003/udp/239.77.1.176:5146
#EXTINF:-1,tvg-name="深圳都市频道高清" group-title="其他", 深圳都市频道高清
熊猫频道6,http://hlsztemgsplive.miguvideo.com:8080/envivo_x/2018/SD/xiongmao06/1000/index.m3u8?msisdn=20260207000215f45ceac30c65493ea8f0e8e7ff7fee0d&mdspid=&spid=699004&netType=0&sid=2200200817&pid=2028597139&timestamp=20260207000215&Channel_ID=0116_2600000900-99000-201600010010027&ProgramID=608935797&ParentNodeID=-99&assertID=2200200817&client_ip=218.28.233.106&SecurityKey=20260207000215&promotionId=&mvid=2200200817&mcid=500020&playurlVersion=WX-A1-9.1.1.3-RELEASE&userid=&jmhm=&videocodec=h264&appCode=miguvideo_android&bean=mgspad&tid=android&conFee=0&encrypt=ee851e1d5abffcf787cb6f59999cf3e4
唐诡之西行,http://www.douzhicloud.site:35455/huya/26355763
河北卫视 (2160p),http://118.81.195.79:9003/hls/29/index.m3u8
http://119.131.24.84:9003/udp/239.77.1.124:5146
#EXTINF:-1,tvg-name="深圳电视剧频道" group-title="其他", 深圳电视剧频道
熊猫频道7,http://hlsztemgsplive.miguvideo.com:8080/envivo_x/2018/SD/xiongmao07/1000/index.m3u8?msisdn=20260207000215bdc11e31c4c94b0596a1982a5630e91a&mdspid=&spid=699004&netType=0&sid=2200192831&pid=2028597139&timestamp=20260207000215&Channel_ID=0116_2600000900-99000-201600010010027&ProgramID=609169286&ParentNodeID=-99&assertID=2200192831&client_ip=218.28.233.106&SecurityKey=20260207000215&promotionId=&mvid=2200192831&mcid=500020&playurlVersion=WX-A1-9.1.1.3-RELEASE&userid=&jmhm=&videocodec=h264&appCode=miguvideo_android&bean=mgspad&tid=android&conFee=0&encrypt=edaa916fe9dc76b103fc1225dfeb2c0e
玫瑰的故事,http://www.douzhicloud.site:35455/huya/23865142
河南卫视 (2160p),http://118.81.195.79:9003/hls/30/index.m3u8
http://119.131.24.84:9003/udp/239.77.1.7:5146
#EXTINF:-1,tvg-name="深圳电视剧频道高清" group-title="其他", 深圳电视剧频道高清
熊猫频道8,http://hlsztemgsplive.miguvideo.com:8080/envivo_x/2018/SD/xiongmao08/1000/index.m3u8?msisdn=202602070002157c140bb7d32e469bb3ef7007c98163d7&mdspid=&spid=699004&netType=0&sid=2200192881&pid=2028597139&timestamp=20260207000215&Channel_ID=0116_2600000900-99000-201600010010027&ProgramID=609169287&ParentNodeID=-99&assertID=2200192881&client_ip=218.28.233.106&SecurityKey=20260207000215&promotionId=&mvid=2200192881&mcid=500020&playurlVersion=WX-A1-9.1.1.3-RELEASE&userid=&jmhm=&videocodec=h264&appCode=miguvideo_android&bean=mgspad&tid=android&conFee=0&encrypt=b2a2b470bd091b2413cc479459d030e7
梦中的那片海,http://www.douzhicloud.site:35455/huya/26355765
浙江少儿 (1080p),https://qiniup-m-l.cztv.com/channels/lantian/channel008/1080p.m3u8
http://119.131.24.84:9003/udp/239.77.1.177:5146
#EXTINF:-1,tvg-name="深圳电视剧频道高清" group-title="其他", 深圳电视剧频道高清
熊猫频道9,http://hlsztemgsplive.miguvideo.com:8080/envivo_x/2018/SD/xiongmao09/1000/index.m3u8?msisdn=20260207000215dd13ae4e3dcf410db16dc3ca175db320&mdspid=&spid=699004&netType=0&sid=2200192899&pid=2028597139&timestamp=20260207000215&Channel_ID=0116_2600000900-99000-201600010010027&ProgramID=609169226&ParentNodeID=-99&assertID=2200192899&client_ip=218.28.233.106&SecurityKey=20260207000215&promotionId=&mvid=2200192899&mcid=500020&playurlVersion=WX-A1-9.1.1.3-RELEASE&userid=&jmhm=&videocodec=h264&appCode=miguvideo_android&bean=mgspad&tid=android&conFee=0&encrypt=006a85850109e3b751be210a1e38154b
知否知否,http://www.douzhicloud.site:35455/yy/21881901
海南卫视 (576p),http://118.81.195.79:9003/hls/28/index.m3u8
http://119.131.24.84:9003/udp/239.77.1.125:5146
#EXTINF:-1,tvg-name="深圳财经生活" group-title="其他", 深圳财经生活
熊猫频道10,http://hlsztemgsplive.miguvideo.com:8080/envivo_x/2018/SD/xiongmao10/1000/index.m3u8?msisdn=20260207000215b8c22def7a4b45548146aa6b4908c0bd&mdspid=&spid=699004&netType=0&sid=2200192937&pid=2028597139&timestamp=20260207000215&Channel_ID=0116_2600000900-99000-201600010010027&ProgramID=609169285&ParentNodeID=-99&assertID=2200192937&client_ip=218.28.233.106&SecurityKey=20260207000215&promotionId=&mvid=2200192937&mcid=500020&playurlVersion=WX-A1-9.1.1.3-RELEASE&userid=&jmhm=&videocodec=h264&appCode=miguvideo_android&bean=mgspad&tid=android&conFee=0&encrypt=e61d8b42919cbe56d1f1efe4bec5f703
父母爱情,http://www.douzhicloud.site:35455/yy/1354926650
湖北卫视 (1080p),http://118.81.195.79:9003/hls/32/index.m3u8
http://119.131.24.84:9003/udp/239.77.1.22:5146
#EXTINF:-1,tvg-name="深圳财经生活高清" group-title="其他", 深圳财经生活高清
最强综艺趴,http://hlsztemgsplive.miguvideo.com:8080/migu/kailu/zuiqiangzongyi/51/20250514/index.m3u8?msisdn=202602070002159e7a27256cc54c8386bb11bef668bb8e&mdspid=&spid=699004&netType=0&sid=5500315654&pid=2028597139&timestamp=20260207000215&Channel_ID=0116_2600000900-99000-201600010010027&ProgramID=629942228&ParentNodeID=-99&assertID=5500315654&client_ip=218.28.233.106&SecurityKey=20260207000215&promotionId=&mvid=5101034202&mcid=500020&playurlVersion=WX-A1-9.1.1.3-RELEASE&userid=&jmhm=&videocodec=h264&appCode=miguvideo_android&bean=mgspad&tid=android&conFee=0&encrypt=f29d3d9ac81149748e1ef5be055950e9
欢乐颂,http://www.douzhicloud.site:35455/yy/1382735624
湖南都市 (576p),http://hnsd.chinashadt.com:2036/live/stream:hunandushi.stream/playlist.m3u8
http://119.131.24.84:9003/udp/239.77.1.242:5146
#EXTINF:-1,tvg-name="深圳娱乐频道" group-title="其他", 深圳娱乐频道
嘉佳卡通,http://hlsztemgsplive.miguvideo.com:8080/wd_r1/2018/nfmedia/jjkt/1000/index.m3u8?msisdn=20260207000216265eb973cfe742afbabd9c974a08d7c0&mdspid=&spid=699054&netType=0&sid=2206172388&pid=2028597139&timestamp=20260207000216&Channel_ID=0116_2600000900-99000-201600010010027&ProgramID=614952364&ParentNodeID=-99&assertID=2206172388&client_ip=218.28.233.106&SecurityKey=20260207000216&promotionId=&mvid=2206172388&mcid=500020&playurlVersion=WX-A1-9.1.1.3-RELEASE&userid=&jmhm=&videocodec=h264&appCode=miguvideo_android&bean=mgspad&tid=android&conFee=0&encrypt=2ce90f46fe85b5c64e2065d88c1e6cce
康熙微服私访记,http://www.douzhicloud.site:35455/huya/11342418
滁州市广播电视台 公共频道 (400p),http://live.cztv.cc:85/live/ggpd.m3u8
http://119.131.24.84:9003/udp/239.77.1.36:5146
#EXTINF:-1,tvg-name="深圳娱乐频道高清" group-title="其他", 深圳娱乐频道高清
经典动画大集合,http://hlsztemgsplive.miguvideo.com:8080/migu/kailu/jingdiandonghua/51/20250514/index.m3u8?msisdn=202602070002169f36223764e1408bb3dda492bde2f33d&mdspid=&spid=699004&netType=0&sid=5500315652&pid=2028597139&timestamp=20260207000216&Channel_ID=0116_2600000900-99000-201600010010027&ProgramID=629942219&ParentNodeID=-99&assertID=5500315652&client_ip=218.28.233.106&SecurityKey=20260207000216&promotionId=&mvid=5101034205&mcid=500020&playurlVersion=WX-A1-9.1.1.3-RELEASE&userid=&jmhm=&videocodec=h264&appCode=miguvideo_android&bean=mgspad&tid=android&conFee=0&encrypt=6069bf5d882f1185b521636943edc4d6
如懿传,http://www.douzhicloud.site:35455/huya/29465868
滁州市广播电视台 新闻综合频道 (1080p),http://live.cztv.cc:85/live/xwpd.m3u8
http://119.131.24.84:9003/udp/239.77.1.243:5146
#EXTINF:-1,tvg-name="深圳体育健康" group-title="其他", 深圳体育健康
新动漫,http://hlsztemgsplive.miguvideo.com:8080/migu/kailu/ydcmxdm/51/20251225/index.m3u8?msisdn=2026020700021630d6dedc50a149089489a77e6eccbda7&mdspid=&spid=600603&netType=0&sid=5910022319&pid=2028597139&timestamp=20260207000216&Channel_ID=0116_2600000900-99000-201600010010027&ProgramID=961930269&ParentNodeID=-99&assertID=5910022319&client_ip=218.28.233.106&SecurityKey=20260207000216&promotionId=&mvid=5900006786&mcid=500020&playurlVersion=WX-A1-9.1.1.3-RELEASE&userid=&jmhm=&videocodec=h264&appCode=miguvideo_android&bean=mgspad&tid=android&conFee=0&encrypt=ca931bf103a401578f08213ce643a11a
芈月传,http://www.douzhicloud.site:35455/huya/11352975
滁州市广播电视台 科教频道 (400p),http://live.cztv.cc:85/live/sjpd.m3u8
http://119.131.24.84:9003/udp/239.77.1.8:5146
#EXTINF:-1,tvg-name="深圳体育健康高清" group-title="其他", 深圳体育健康高清
新动力量创一流,http://hlsztemgsplive.miguvideo.com:8080/migu/virtuallive2/5900002409/51/20210706/index.m3u8?msisdn=20260207000216ef58532af3804f62afca064d5f7eee9b&mdspid=&spid=800033&netType=0&sid=5910019523&pid=2028597139&timestamp=20260207000216&Channel_ID=0116_2600000900-99000-201600010010027&ProgramID=713589837&ParentNodeID=-99&assertID=5910019523&client_ip=218.28.233.106&SecurityKey=20260207000216&promotionId=&mvid=5900002419&mcid=500020&playurlVersion=WX-A1-9.1.1.3-RELEASE&userid=&jmhm=&videocodec=h264&appCode=miguvideo_android&bean=mgspad&tid=android&conFee=0&encrypt=59f9ef0d8f72b4132cb9d32fd88eab35
射雕英雄传,http://www.douzhicloud.site:35455/huya/23824164
甘肃卫视 (576p),http://118.81.195.79:9003/hls/25/index.m3u8
http://119.131.24.84:9003/udp/239.77.1.128:5146
#EXTINF:-1,tvg-name="深圳体育健康高清" group-title="其他", 深圳体育健康高清
茶,http://hlsztemgsplive.miguvideo.com:8080/migu/kailu/ydcmc/51/20251225/index.m3u8?msisdn=20260207000216372f985eee674a58bd9b09109bb7fcc0&mdspid=&spid=600603&netType=0&sid=5910022320&pid=2028597139&timestamp=20260207000216&Channel_ID=0116_2600000900-99000-201600010010027&ProgramID=961930369&ParentNodeID=-99&assertID=5910022320&client_ip=218.28.233.106&SecurityKey=20260207000216&promotionId=&mvid=5900006785&mcid=500020&playurlVersion=WX-A1-9.1.1.3-RELEASE&userid=&jmhm=&videocodec=h264&appCode=miguvideo_android&bean=mgspad&tid=android&conFee=0&encrypt=fca72011e78864389b623c6b16284090
笑傲江湖,http://www.douzhicloud.site:35455/huya/23865142
白城新闻综合 [Geo-blocked],https://stream2.jlntv.cn/baicheng1/sd/live.m3u8
http://119.131.24.84:9003/udp/239.77.1.140:5146
#EXTINF:-1,tvg-name="深圳少儿频道" group-title="其他", 深圳少儿频道
赵本山经典小品,https://live.ottiptv.cc/douyu/9817716
活佛济公3,http://www.douzhicloud.site:35455/huya/23903123
萍鄉新聞綜合 (576p) [Not 24/7],http://www.pxitv.com:8099/hls-live/livepkgr/_definst_/pxitvevent/pxtv1stream.m3u8
http://119.131.24.84:9003/udp/239.77.1.38:5146
#EXTINF:-1,tvg-name="深圳少儿频道高清" group-title="其他", 深圳少儿频道高清
宋小宝经典小品,https://live.ottiptv.cc/douyu/9817729
刑事侦缉档案,http://www.douzhicloud.site:35455/huya/29465856
西安丝路 (404p) [Not 24/7],http://stream2.xiancity.cn/xatv5/playlist.m3u8
http://119.131.24.84:9003/udp/239.77.1.244:5146
#EXTINF:-1,tvg-name="深圳公共频道" group-title="其他", 深圳公共频道
3030相声小品,https://live.ottiptv.cc/douyu/9286868
陀枪师姐,http://www.douzhicloud.site:35455/huya/29465857
西安商务资讯 (180p) [Not 24/7],http://stream2.xiancity.cn/xatv3/playlist.m3u8
http://119.131.24.84:9003/udp/239.77.1.9:5146
#EXTINF:-1,tvg-name="深圳公共频道高清" group-title="其他", 深圳公共频道高清
日本女子摔角,https://live.ottiptv.cc/douyu/425809
鉴证实录,http://www.douzhicloud.site:35455/huya/23903183
贵州卫视 (576p),http://183.207.248.71/gitv/live1/G_GUIZHOU/G_GUIZHOU
http://119.131.24.84:9003/udp/239.77.1.178:5146
#EXTINF:-1,tvg-name="深圳公共频道高清" group-title="其他", 深圳公共频道高清
经典小品,https://live.ottiptv.cc/douyu/9067836
BRTV纪实科教,http://120.76.248.139/live/bfgd/4200000113.m3u8
辽宁卫视 (1080p),http://39.134.39.37/PLTV/88888888/224/3221226209/index.m3u8
http://119.131.24.84:9003/udp/239.77.1.126:5146
#EXTINF:-1,tvg-name="深圳宝安频道" group-title="其他", 深圳宝安频道
开心锤锤,https://live.ottiptv.cc/douyu/9018297
BRTV卡酷少儿,http://rrs01.hw.gmcc.net:8088/PLTV/81/224/3221226677/1.m3u8
酒泉新闻综合 (576p),http://117.156.28.119/270000001111/1110000001/index.m3u8
http://119.131.24.84:9003/udp/239.77.1.206:5146
#EXTINF:-1,tvg-name="深圳宝安频道高清" group-title="其他", 深圳宝安频道高清
斗鱼电影HD4,https://live.ottiptv.cc/douyu/85894
BRTV新闻,http://[2409:8087:1:20:20::2a]/otttv.bj.chinamobile.com/PLTV/88888888/224/3221226437/1.m3u8?GuardEncType=2&accountinfo=%7E%7EV2.0%7EncK5uEAdYwWMsf8WJWI1mQ%7E_eNUbgU9sJGUcVVduOMKhafLvQUgE_zlz_7pvDimJNO_LSIQh_h2P54Cz-MqgJqC%2CEND
重庆卫视 (1080p),http://118.81.195.79:9003/hls/22/index.m3u8
http://119.131.24.84:9003/udp/239.77.1.67:5146
#EXTINF:-1,tvg-name="深圳宝安第一课" group-title="其他", 深圳宝安第一课
斗鱼音乐MV频道,https://live.ottiptv.cc/douyu/3870925
BRTV影视,https://hsplay-360.v.btime.com/live_btime/btv_sn_20170706_s4/index.m3u8?time=1742954511&sign=5241ba5667bd08639fd195ea9db6da5a
长沙女性 [Geo-blocked],http://35848.hlsplay.aodianyun.com/guangdianyun_35848/tv_channel_349.m3u8
http://119.131.24.84:9003/udp/239.77.1.225:5146
#EXTINF:-1,tvg-name="深圳龙岗频道高清" group-title="其他", 深圳龙岗频道高清
小毅主播e,https://live.ottiptv.cc/douyu/11851549
BRTV文艺,https://hsplay-360.v.btime.com/live_btime/btv_sn_20170706_s2/index.m3u8?time=1742954441&sign=36eca1b00f7de9e79ecc4449bcaa35d5
长沙政法 [Geo-blocked],http://35848.hlsplay.aodianyun.com/guangdianyun_35848/tv_channel_348.m3u8
http://119.131.24.84:9003/udp/239.77.1.223:5146
#EXTINF:-1,tvg-name="深圳东部频道高清" group-title="其他", 深圳东部频道高清
奇光主播e,https://live.ottiptv.cc/douyu/11849873
BRTV财经,http://[2409:8087:1:20:20::2a]/otttv.bj.chinamobile.com/PLTV/88888888/224/3221226516/1.m3u8?GuardEncType=2&accountinfo=%7E%7EV2.0%7Eh9_SEkmWeMdS1TMnIILZgg%7E_eNUbgU9sJGUcVVduOMKhafLvQUgE_zlz_7pvDimJNPIiicEW7OIvk1s-X-PXHqO%2CEND
长沙新闻 [Geo-blocked],http://35848.hlsplay.aodianyun.com/guangdianyun_35848/tv_channel_346.m3u8
http://119.131.24.84:9003/udp/239.77.1.224:5146
#EXTINF:-1,tvg-name="深圳众创TV高清" group-title="其他", 深圳众创TV高清
mn静静nm,https://live.ottiptv.cc/douyu/5668371
BRTV生活,http://[2409:8087:1:20:20::2a]/otttv.bj.chinamobile.com/PLTV/88888888/224/3221226514/1.m3u8?GuardEncType=2&accountinfo=%7E%7EV2.0%7Es-PVNcPJsjr_oBdcXGT40g%7E_eNUbgU9sJGUcVVduOMKhafLvQUgE_zlz_7pvDimJNMWvZ0r6eMXcXJOGrCpJiq1%2CEND
青海卫视 (1080p),http://live.geermurmt.com/qhws/sd/live.m3u8
http://119.131.24.84:9003/udp/239.77.1.247:5146
#EXTINF:-1,tvg-name="深圳移动电视" group-title="其他", 深圳移动电视
小毅主播q,https://live.ottiptv.cc/douyu/6906628
BRTV体育休闲,http://smjdenny.eu.org:35455/bptv/10000100000000050000000003870779.m3u8
风尚购物 (1080p),http://183.207.248.71/cntv/live1/fengshanggw/fengshanggw
http://119.131.24.84:9003/udp/239.77.1.175:5146
#EXTINF:-1,tvg-name="深圳宜和购物" group-title="其他", 深圳宜和购物
傲娇的超级赛亚人,https://live.ottiptv.cc/douyu/4373285
BRTV国际频道,http://[2409:8087:1:20:20::2a]/otttv.bj.chinamobile.com/PLTV/88888888/224/3221226510/1.m3u8?GuardEncType=2&accountinfo=%7E%7EV2.0%7EIfgL7tTUNqHAIdgvKuwj8A%7E_eNUbgU9sJGUcVVduOMKhafLvQUgE_zlz_7pvDimJNPr9j5nfyiWS_jEXD6m401A%2CEND
高台电视台 (1080p),http://117.156.28.119/270000001111/1110000146/index.m3u8
http://119.131.24.84:9003/udp/239.77.1.39:5146
#EXTINF:-1,tvg-name="深圳宜和购物高清" group-title="其他", 深圳宜和购物高清
阿七点歌台,https://live.ottiptv.cc/douyu/3186217
北京4K超清,http://[2409:8087:1:20:20::26]/otttv.bj.chinamobile.com/PLTV/88888888/224/3221226550/1.m3u8?GuardEncType=2&accountinfo=~~V2.0~e2qS8h6u-xp3gd50vNr1sw~_eNUbgU9sJGUcVVduOMKhafLvQUgE_zlz_7pvDimJNPPFD3HVWEytEVyliOxehfe%2CEND
鹤壁新闻综合 (480p) [Not 24/7],http://pili-live-hls.hebitv.com/hebi/hebi.m3u8
http://119.131.24.84:9003/udp/239.77.1.87:5146
#EXTINF:-1,tvg-name="韶关新闻综合" group-title="其他", 韶关新闻综合
冰冰影厅✔原,https://live.ottiptv.cc/douyu/74374
淘电影,http://[2409:8087:1:20:20::26]/otttv.bj.chinamobile.com/PLTV/88888888/224/3221226552/1.m3u8?GuardEncType=2&accountinfo=%7E%7EV2.0%7EXOsrWMA-UCdUl1hQSR9EKw%7E_eNUbgU9sJGUcVVduOMKhafLvQUgE_zlz_7pvDimJNNg3bzRax0E9tLmO9xgXVx8%2CEND
黑龙江 (1080p),http://223.110.245.161/ott.js.chinamobile.com/PLTV/3/224/3221227492/index.m3u8
http://119.131.24.84:9003/udp/239.77.0.116:5146
#EXTINF:-1,tvg-name="韶关新闻综合高清" group-title="其他", 韶关新闻综合高清
贝贝影院,https://live.ottiptv.cc/douyu/431460
淘BABY,http://[2409:8087:1:20:20::2c]/otttv.bj.chinamobile.com/PLTV/88888888/224/3221226554/1.m3u8?GuardEncType=2&accountinfo=%7E%7EV2.0%7EN0sbBMpQv4sLsW5foy3YfA%7E_eNUbgU9sJGUcVVduOMKhafLvQUgE_zlz_7pvDimJNNg3bzRax0E9tLmO9xgXVx8%2CEND
